Age,Partners,Single,Children,Basic,Graduation,AdvanceEducation,Income,TotalSpendings,PlaceSpendings,WebEnrollment,MonthEnrollment,Accepting_Cmps,Recency,Complain,Response
48,1,0,1,0,0,1,36663.0,35,6,2,105,0,40,0,0
58,1,0,1,0,0,1,53843.0,562,20,7,115,0,64,0,0
67,1,0,0,0,0,1,90226.0,2352,24,2,124,1,26,0,0
68,0,1,0,0,0,1,70638.0,1334,20,3,120,1,69,0,0
63,1,0,2,0,1,0,44512.0,32,6,4,113,0,57,0,0
62,1,0,2,0,1,0,27116.0,41,7,7,107,0,78,0,0
60,1,0,2,0,0,1,54072.0,39,5,8,114,0,71,0,0
46,1,0,1,0,1,0,71855.0,1141,25,3,120,0,59,0,0
33,0,1,1,0,0,1,51250.0,710,24,9,118,1,28,0,0
50,1,0,1,0,0,1,60432.0,401,19,6,100,0,61,0,0
59,1,0,1,0,0,1,65526.0,506,17,2,98,0,22,0,0
35,0,1,0,0,1,0,68655.0,1538,21,3,123,0,95,0,0
45,1,0,0,0,0,1,12393.0,57,6,9,129,0,38,0,0
33,0,1,0,0,1,0,64509.0,1722,19,4,113,1,19,0,1
48,0,1,1,0,1,0,33955.0,270,15,8,112,0,92,0,0
46,1,0,2,0,1,0,31353.0,31,6,8,109,0,24,0,1
39,1,0,1,0,1,0,55434.0,882,24,4,116,0,21,0,0
40,1,0,1,0,1,0,28359.0,16,4,7,111,0,35,0,0
36,0,1,1,0,1,0,57100.0,311,14,3,104,0,9,0,0
58,1,0,1,0,1,0,69139.0,227,11,4,108,0,23,0,0
67,1,0,1,0,0,1,52973.0,1152,31,8,125,0,92,0,0
58,1,0,1,0,0,1,51717.0,122,8,7,113,1,55,0,0
52,1,0,1,0,1,0,18793.0,77,9,8,109,0,14,0,0
41,1,0,0,0,0,1,66664.0,1289,19,3,124,0,78,0,0
64,0,1,2,0,1,0,50664.0,561,24,9,120,0,64,0,0
60,1,0,2,0,1,0,54414.0,211,13,4,120,0,49,0,0
71,1,0,1,0,0,1,54549.0,233,12,7,106,0,8,0,0
52,0,1,1,0,0,1,47111.0,1092,21,9,125,0,35,0,0
60,0,1,0,0,0,1,41003.0,601,17,6,118,0,11,0,0
41,1,0,1,0,1,0,19444.0,54,10,7,107,0,8,0,1
47,1,0,1,0,0,1,36301.0,78,7,7,111,0,53,0,0
76,1,0,1,0,0,1,73059.0,1095,26,4,113,0,36,0,0
54,1,0,1,0,0,1,42731.0,244,13,5,111,0,64,0,0
64,1,0,2,0,0,1,52854.0,116,9,5,106,0,43,0,0
45,1,0,1,0,1,0,22775.0,15,4,8,115,0,40,0,0
75,1,0,2,0,0,1,46681.0,425,16,5,113,0,52,0,0
68,1,0,1,0,0,1,59821.0,734,26,8,109,0,11,0,0
69,0,1,1,0,1,0,50002.0,638,19,7,115,0,21,0,0
78,1,0,0,0,1,0,69755.0,894,22,1,119,0,23,0,0
54,1,0,2,0,1,0,44078.0,41,7,5,103,0,17,0,0
47,1,0,1,0,0,1,30560.0,31,5,7,115,0,6,0,0
54,1,0,2,0,0,1,35924.0,34,5,5,106,0,56,0,0
59,0,1,2,0,0,1,64140.0,1750,18,5,112,3,71,0,1
42,1,0,2,0,1,0,56386.0,612,25,9,123,0,51,0,0
44,1,0,1,1,0,0,24594.0,29,5,5,111,0,94,0,0
42,1,0,1,0,0,1,75774.0,823,21,4,107,0,27,0,0
63,0,1,0,0,0,1,39228.0,20,4,4,111,0,1,0,0
49,1,0,1,0,0,1,58494.0,396,16,6,109,0,56,0,0
42,0,1,0,0,1,0,58684.0,813,21,2,103,1,71,0,0
56,0,1,0,0,1,0,57136.0,1179,20,6,116,0,18,0,1
73,0,1,2,0,0,1,56551.0,138,10,4,102,0,48,0,0
41,1,0,1,0,1,0,22448.0,55,9,3,107,0,86,0,0
62,0,1,0,0,1,0,82014.0,1511,22,6,125,0,48,0,1
60,0,1,2,0,1,0,34213.0,117,9,9,126,0,2,0,1
76,0,1,1,0,0,1,25358.0,32,6,6,114,0,57,0,0
45,0,1,1,0,0,1,35544.0,67,6,7,101,0,77,0,0
69,1,0,1,0,0,1,36634.0,335,15,7,116,0,0,0,0
69,1,0,1,0,0,1,62670.0,825,22,3,107,0,57,0,0
51,1,0,1,0,0,1,50334.0,694,23,6,114,0,24,0,0
42,0,1,0,0,1,0,72066.0,1792,17,2,103,2,55,0,1
65,0,1,2,0,0,1,50729.0,496,24,6,119,0,62,0,0
55,1,0,2,0,1,0,34916.0,231,13,9,116,0,89,0,0
47,0,1,1,0,1,0,64892.0,902,24,4,104,0,77,0,0
57,0,1,2,0,1,0,43602.0,68,9,6,99,0,45,0,0
34,0,1,0,0,0,1,33996.0,71,6,4,110,0,46,0,0
38,0,1,1,0,0,1,41473.0,76,6,7,115,0,80,0,0
56,1,0,2,0,0,1,63246.0,772,22,4,113,0,60,0,0
64,1,0,2,0,0,1,36732.0,47,9,2,109,0,71,0,0
53,1,0,1,0,0,1,69084.0,1586,25,8,110,0,43,0,0
56,1,0,1,0,0,1,77766.0,1529,34,6,119,1,97,0,1
38,0,1,0,0,0,1,37929.0,265,13,7,114,2,49,0,1
72,1,0,0,0,1,0,86610.0,1603,18,2,116,0,66,0,0
37,1,0,0,0,0,1,80141.0,2091,22,6,110,1,20,0,1
68,1,0,0,0,0,1,72635.0,981,21,3,118,1,54,0,0
53,1,0,1,0,1,0,69016.0,1533,34,5,122,0,61,0,0
32,1,0,0,0,0,1,20193.0,82,7,4,122,0,18,0,0
48,1,0,1,0,1,0,27573.0,244,14,8,118,0,45,0,0
44,0,1,1,1,0,0,15862.0,36,5,8,115,0,26,0,0
47,1,0,1,0,0,1,49544.0,404,16,7,109,0,0,0,0
43,1,0,1,0,1,0,33228.0,71,6,7,108,0,28,0,0
45,1,0,0,0,1,0,70440.0,1572,23,3,113,1,49,0,0
52,1,0,2,0,1,0,38232.0,122,11,5,108,0,84,0,0
68,1,0,2,0,0,1,22554.0,41,10,5,130,0,38,0,0
40,1,0,1,0,0,1,23536.0,10,4,3,105,0,53,0,0
71,1,0,1,0,1,0,49413.0,304,13,5,111,0,88,0,0
54,1,0,2,0,1,0,42231.0,37,5,5,106,0,99,0,0
43,0,1,0,0,0,1,78789.0,1754,16,2,125,0,12,0,1
55,1,0,1,0,1,0,56534.0,815,25,8,114,2,35,0,1
52,0,1,1,0,1,0,58350.0,1001,27,6,117,0,5,0,0
34,0,1,0,0,1,0,81217.0,1157,22,1,114,0,77,0,0
72,0,1,1,0,1,0,49090.0,688,21,7,114,0,45,0,0
36,0,1,0,0,0,1,61787.0,1319,19,5,115,0,71,0,0
38,1,0,1,0,0,1,18169.0,21,4,8,119,0,40,0,0
42,0,1,1,0,0,1,24336.0,31,4,7,125,0,82,0,0
33,1,0,0,0,1,0,18222.0,67,6,8,121,0,70,0,0
71,0,1,1,0,1,0,62335.0,708,21,2,116,0,87,0,0
52,1,0,2,0,0,1,42033.0,25,4,7,124,0,95,0,0
40,1,0,0,0,0,1,86580.0,746,11,1,119,1,72,0,0
66,0,1,2,0,0,1,41437.0,32,5,7,124,0,5,0,0
72,0,1,2,0,0,1,73705.0,1695,25,5,104,0,86,0,0
47,1,0,1,0,1,0,61064.0,1080,28,6,125,0,80,0,0
68,1,0,2,0,0,1,38452.0,72,9,7,106,0,62,0,0
34,0,1,1,0,1,0,18358.0,57,10,7,110,0,49,0,0
50,1,0,1,0,0,1,55012.0,660,25,5,106,0,85,0,0
50,1,0,1,1,0,0,9722.0,103,11,8,131,0,7,0,1
39,1,0,1,0,0,1,38175.0,153,11,7,112,0,6,0,0
67,1,0,1,0,0,1,58656.0,1220,32,6,124,1,25,0,0
58,1,0,1,0,1,0,52117.0,279,13,7,125,0,55,0,0
45,1,0,1,0,1,0,64813.0,745,20,5,107,0,81,0,0
50,1,0,1,0,0,1,54222.0,264,12,3,108,0,98,0,0
37,1,0,0,0,1,0,83512.0,2157,22,1,103,4,31,0,1
64,1,0,1,0,0,1,77520.0,1526,23,4,113,3,30,0,1
45,1,0,1,0,1,0,41154.0,69,6,5,112,0,98,0,0
57,1,0,0,0,1,0,80398.0,1597,26,3,123,1,92,0,0
31,0,1,1,1,0,0,18746.0,64,8,6,104,0,41,0,0
39,1,0,1,0,1,0,35196.0,497,18,8,122,0,68,0,0
67,0,1,1,0,1,0,60230.0,1067,17,5,116,0,78,0,0
46,1,0,2,0,1,0,22108.0,31,7,7,101,0,46,0,0
49,1,0,2,0,1,0,44392.0,211,14,7,116,0,71,0,0
47,1,0,1,0,0,1,55424.0,877,25,6,122,1,6,0,1
44,1,0,1,0,1,0,17688.0,11,4,8,120,0,82,1,0
40,1,0,0,0,0,1,92491.0,2034,25,3,120,3,71,0,1
32,0,1,0,0,1,0,90273.0,1991,19,2,109,3,32,0,1
61,0,1,0,0,0,1,82571.0,1686,24,2,107,1,28,0,0
41,0,1,1,0,0,1,38513.0,324,17,8,108,0,20,0,1
44,0,1,1,0,0,1,16653.0,69,9,6,105,0,10,0,1
68,1,0,2,0,1,0,42586.0,252,16,8,123,0,7,0,1
58,0,1,1,1,0,0,23529.0,54,5,6,114,0,67,0,0
62,1,0,2,0,0,1,74881.0,964,27,5,113,0,48,0,0
72,1,0,1,0,1,0,71107.0,1327,28,4,119,0,61,0,0
59,1,0,2,0,0,1,46910.0,68,7,6,106,0,36,0,0
64,1,0,0,0,1,0,18690.0,60,5,8,121,0,77,0,0
68,0,1,2,0,1,0,37244.0,55,5,7,117,1,90,0,0
57,1,0,0,0,1,0,82427.0,1456,21,1,97,1,35,0,0
65,0,1,1,0,0,1,75342.0,563,18,4,115,0,38,0,0
69,0,1,1,0,1,0,70044.0,1504,26,5,119,0,46,0,0
56,0,1,2,0,1,0,79146.0,564,19,6,105,0,33,0,0
60,1,0,0,0,1,0,77437.0,1125,23,1,110,1,70,0,0
64,1,0,1,0,1,0,54984.0,358,17,7,104,1,51,0,0
52,1,0,1,0,0,1,42403.0,42,5,8,110,0,18,0,0
59,1,0,1,0,1,0,55761.0,184,10,6,105,1,97,0,0
40,1,0,1,0,1,0,37292.0,460,19,8,117,0,32,0,0
78,0,1,0,0,0,1,45576.0,145,8,8,104,0,9,0,1
76,1,0,0,0,1,0,70321.0,1376,25,4,120,0,6,0,1
54,0,1,1,0,0,1,58086.0,792,23,8,120,0,80,0,0
71,1,0,0,0,1,0,81795.0,1382,23,2,123,0,74,0,0
76,1,0,0,1,0,0,28389.0,28,4,7,122,0,49,0,0
77,1,0,0,0,0,1,66835.0,1033,24,2,112,0,21,0,0
54,0,1,1,0,1,0,69901.0,882,23,5,116,0,95,0,0
74,1,0,0,0,0,1,80360.0,2231,15,2,118,3,56,0,0
62,1,0,1,0,0,1,63342.0,1101,19,6,123,1,48,0,1
49,1,0,1,0,1,0,44989.0,369,16,6,121,0,26,0,0
43,0,1,1,0,0,1,31859.0,48,5,7,107,0,3,0,0
74,0,1,1,0,0,1,51569.0,467,19,8,109,1,39,0,1
52,0,1,2,0,1,0,30372.0,44,8,7,121,0,33,0,0
44,0,1,2,1,0,0,16014.0,38,10,3,118,0,42,0,0
55,1,0,2,0,1,0,41120.0,81,9,6,115,0,80,0,0
52,0,1,1,0,0,1,39763.0,167,10,9,117,0,9,0,1
68,1,0,2,0,0,1,38725.0,45,7,4,99,0,52,0,0
51,1,0,1,0,1,0,77981.0,664,21,5,116,0,78,0,0
59,1,0,1,0,0,1,62905.0,622,20,4,111,0,68,0,0
44,0,1,1,0,0,1,13533.0,48,7,7,111,0,45,0,0
48,1,0,1,0,1,0,59481.0,461,16,2,111,0,47,0,0
46,1,0,1,0,1,0,72117.0,1073,26,5,113,0,34,0,0
37,1,0,1,0,0,1,21955.0,55,8,6,114,0,81,0,0
67,1,0,1,0,1,0,67131.0,976,26,6,118,0,72,0,0
43,0,1,1,0,0,1,36802.0,20,5,5,103,0,23,0,0
41,1,0,0,0,1,0,71853.0,1149,17,1,113,0,29,0,0
62,1,0,0,1,0,0,28249.0,43,6,6,103,0,80,0,0
48,1,0,1,0,0,1,47808.0,224,10,7,111,1,30,0,0
49,0,1,1,0,0,1,25509.0,101,9,9,124,0,15,0,1
77,1,0,0,0,0,1,51012.0,209,10,6,117,0,86,0,0
38,0,1,0,0,1,0,70596.0,968,21,2,128,0,68,0,0
71,1,0,0,0,0,1,85431.0,1165,17,0,113,0,54,0,0
56,1,0,1,0,1,0,42664.0,24,5,6,106,0,44,0,0
68,1,0,2,0,1,0,42586.0,252,16,8,123,0,7,0,1
38,0,1,1,0,1,0,29760.0,165,12,8,125,0,87,0,0
46,1,0,0,0,0,1,28973.0,269,13,8,123,0,59,0,0
50,1,0,1,0,0,1,39435.0,102,7,7,115,0,16,0,0
39,1,0,0,0,0,1,65370.0,461,19,1,120,0,1,0,0
44,0,1,1,1,0,0,20194.0,47,7,6,121,0,64,0,0
47,0,1,2,0,0,1,42473.0,144,10,5,107,0,72,0,0
55,1,0,0,0,1,0,64590.0,1338,24,6,123,0,98,0,0
64,1,0,1,0,1,0,71232.0,917,25,7,110,0,91,0,0
52,1,0,2,0,1,0,34600.0,318,17,8,120,0,8,0,1
56,0,1,2,0,1,0,46904.0,253,14,8,130,0,20,0,0
50,1,0,1,0,1,0,49094.0,502,20,6,124,0,6,0,0
40,1,0,1,0,1,0,36075.0,119,7,6,112,0,54,0,0
44,1,0,2,0,0,1,60839.0,1250,29,8,125,0,72,0,0
44,1,0,1,0,1,0,77298.0,969,24,3,119,0,46,0,0
73,1,0,2,0,1,0,34026.0,76,9,5,116,0,11,0,0
60,0,1,2,0,0,1,48918.0,62,7,4,97,0,21,0,0
61,1,0,0,0,0,1,82122.0,1382,26,1,113,1,89,0,0
47,0,1,1,0,1,0,37697.0,84,7,6,102,0,82,0,0
71,1,0,2,0,1,0,34074.0,255,14,6,114,1,69,0,0
63,1,0,2,0,0,1,28520.0,43,5,6,115,0,55,0,0
68,0,1,1,0,1,0,62535.0,398,14,3,118,0,13,0,0
46,0,1,1,0,0,1,36273.0,76,8,6,105,0,80,0,0
59,1,0,2,0,1,0,63404.0,902,15,4,103,1,97,0,0
42,1,0,1,0,0,1,75774.0,823,21,4,107,0,27,0,0
47,1,0,1,0,1,0,78416.0,1179,26,3,103,0,99,0,0
49,1,0,1,0,1,0,75702.0,1921,29,6,123,1,87,0,0
72,1,0,2,0,0,1,59385.0,185,10,5,117,0,85,0,0
57,0,1,2,0,1,0,37070.0,433,23,7,118,0,30,0,1
72,1,0,2,0,1,0,44689.0,34,6,7,99,1,82,0,0
65,1,0,1,0,1,0,53977.0,907,27,5,113,0,21,0,0
57,0,1,2,0,0,1,7144.0,416,25,0,114,0,92,0,0
59,0,1,2,0,1,0,18701.0,44,10,5,117,0,95,0,0
67,1,0,0,0,1,0,90369.0,1588,17,1,105,0,2,0,1
49,0,1,0,0,0,1,63159.0,1797,17,3,128,1,74,0,0
57,1,0,2,0,1,0,37758.0,40,6,8,129,0,49,0,0
60,0,1,1,0,0,1,46757.0,1143,21,9,122,0,71,0,0
54,1,0,0,0,0,1,79734.0,914,14,1,103,1,72,0,0
31,1,0,0,0,1,0,63207.0,1502,12,7,120,1,68,0,0
69,0,1,1,0,1,0,72071.0,1338,20,2,119,0,4,0,0
40,1,0,1,0,0,1,21840.0,27,5,9,114,0,80,0,0
41,1,0,1,0,0,1,58582.0,763,22,5,112,1,15,0,0
72,0,1,0,0,1,0,72282.0,1331,22,7,114,0,70,0,1
67,1,0,2,0,1,0,50387.0,525,19,5,113,0,91,0,0
62,1,0,2,0,0,1,32583.0,9,4,7,103,0,10,0,0
61,1,0,1,0,1,0,62568.0,953,16,4,102,1,99,0,0
52,0,1,2,0,0,1,44635.0,68,7,7,110,0,25,0,0
52,0,1,2,0,0,1,33316.0,131,10,6,117,0,34,0,0
55,1,0,1,0,1,0,63967.0,882,23,2,112,0,57,0,0
45,1,0,0,0,0,1,52513.0,1149,25,7,129,0,84,0,0
54,1,0,1,0,1,0,25293.0,37,5,8,112,0,51,0,0
58,0,1,1,0,0,1,54111.0,388,15,5,113,0,97,0,0
37,1,0,0,0,1,0,78394.0,1428,16,2,119,0,13,0,1
65,1,0,0,0,0,1,80739.0,1633,24,1,116,0,92,0,0
48,1,0,1,0,0,1,22669.0,173,10,9,116,0,30,0,1
36,0,1,1,0,1,0,29236.0,99,9,9,113,0,30,0,0
64,1,0,1,0,1,0,44911.0,215,12,7,118,0,11,0,0
61,1,0,1,0,0,1,54693.0,929,31,6,119,0,72,0,0
49,1,0,1,0,1,0,48186.0,219,12,7,106,0,39,0,0
46,1,0,2,0,1,0,54809.0,174,12,4,110,0,0,0,1
45,1,0,2,0,1,0,41580.0,92,9,5,123,0,15,0,0
53,1,0,0,0,0,1,80336.0,1052,25,1,112,0,12,0,0
66,1,0,1,0,1,0,47743.0,275,14,6,118,1,56,0,0
68,1,0,1,0,0,1,62972.0,587,16,6,130,0,39,0,0
69,0,1,1,0,0,1,57333.0,1662,33,6,124,0,55,0,1
41,1,0,1,0,0,1,32313.0,159,11,9,110,0,60,0,0
70,0,1,0,0,0,1,84953.0,1024,18,2,118,3,73,0,1
55,0,1,1,0,0,1,27071.0,35,7,6,105,0,90,0,0
66,1,0,0,0,0,1,68148.0,1042,15,2,113,0,86,0,0
58,1,0,2,0,0,1,65735.0,395,19,7,114,0,37,0,0
48,1,0,0,0,0,1,86836.0,557,23,5,121,3,7,0,1
60,1,0,2,0,0,1,4023.0,9,15,19,103,0,29,0,0
33,1,0,0,0,1,0,30093.0,69,6,7,113,0,19,0,0
57,1,0,1,0,0,1,57705.0,486,18,6,98,0,14,0,0
35,0,1,1,0,1,0,25008.0,34,6,8,107,0,72,0,0
28,0,1,0,0,0,1,83257.0,1365,28,6,124,2,56,1,1
48,1,0,1,0,1,0,22280.0,13,4,8,116,0,85,0,0
45,1,0,0,0,0,1,72159.0,1401,21,2,123,0,62,0,0
62,1,0,0,0,1,0,64260.0,1574,14,3,110,0,1,0,1
39,0,1,0,0,0,1,82733.0,1323,20,4,111,0,28,0,1
52,0,1,1,0,0,1,74290.0,1217,32,6,109,2,70,0,0
72,0,1,3,0,0,1,58217.0,103,7,6,122,0,84,0,0
47,1,0,0,0,0,1,21024.0,84,7,7,117,0,89,0,0
51,1,0,0,0,0,1,70116.0,1536,23,1,120,0,73,0,0
38,1,0,1,0,1,0,54006.0,581,18,7,124,0,42,0,0
57,1,0,1,0,0,1,69063.0,928,14,3,126,0,16,0,0
48,0,1,0,0,0,1,11448.0,14,4,6,109,0,16,0,0
44,0,1,1,0,1,0,61825.0,424,15,4,114,0,56,0,0
52,1,0,1,0,1,0,70886.0,960,14,2,111,0,65,0,0
41,1,0,0,0,1,0,69109.0,1555,20,4,124,1,10,0,1
50,0,1,2,0,1,0,60208.0,656,29,7,126,1,13,0,1
55,1,0,2,0,0,1,32889.0,55,9,5,115,0,78,0,0
39,0,1,1,0,1,0,34738.0,20,5,6,98,0,51,0,0
52,1,0,1,0,0,1,30538.0,367,17,10,132,0,27,0,0
46,1,0,0,0,0,1,82326.0,2257,22,2,99,3,30,0,1
56,0,1,1,0,0,1,26642.0,42,7,6,108,0,71,0,0
59,0,1,1,0,1,0,69932.0,1049,26,4,109,0,97,0,0
51,0,1,2,0,1,0,44503.0,48,7,6,105,0,83,0,0
75,0,1,1,0,0,1,60200.0,685,25,6,119,0,3,0,0
71,0,1,1,0,1,0,49638.0,39,5,2,105,0,71,0,0
36,0,1,0,0,0,1,23830.0,43,5,7,102,0,3,0,0
64,0,1,0,0,0,1,33051.0,835,21,9,125,0,15,0,1
65,1,0,0,0,1,0,72905.0,1515,20,1,108,1,52,0,0
72,1,0,1,0,0,1,69702.0,1039,26,4,119,0,8,0,0
48,0,1,1,0,1,0,70300.0,1596,26,8,114,0,89,0,0
39,1,0,0,0,0,1,70643.0,1828,18,6,123,0,66,0,1
54,1,0,1,0,0,1,30396.0,34,6,7,105,1,22,0,1
55,0,1,1,0,0,1,50616.0,149,10,7,105,0,56,0,0
54,0,1,1,0,0,1,62772.0,946,23,2,116,1,74,0,0
38,0,1,0,0,0,1,30298.0,28,6,3,104,0,48,0,0
39,0,1,1,0,1,0,52413.0,450,17,7,130,0,67,0,0
66,1,0,2,0,0,1,44155.0,46,5,4,108,0,24,0,0
52,0,1,0,0,0,1,86979.0,1702,16,2,114,1,67,0,1
48,1,0,2,0,1,0,76532.0,820,25,5,112,0,38,0,0
41,1,0,1,0,1,0,42081.0,382,15,6,119,1,86,0,0
35,1,0,0,0,0,1,67546.0,2126,20,3,125,0,90,0,0
34,1,0,0,0,0,1,88420.0,2069,20,1,107,3,87,0,0
38,1,0,1,0,1,0,31158.0,72,7,8,120,0,62,0,0
55,0,1,1,0,1,0,61671.0,732,28,8,106,2,23,0,0
49,0,1,0,0,1,0,69719.0,801,11,1,104,0,99,0,0
74,0,1,1,0,1,0,49160.0,236,12,6,111,0,29,0,0
45,1,0,1,1,0,0,24882.0,80,5,6,124,1,52,0,0
69,0,1,0,0,0,1,90933.0,1685,15,1,106,1,90,0,0
73,1,0,1,0,0,1,59292.0,507,18,3,115,0,71,0,0
59,1,0,2,0,0,1,45759.0,68,7,7,119,0,13,0,0
40,0,1,0,0,1,0,22148.0,49,5,7,105,0,16,0,0
36,1,0,0,0,0,1,73395.0,397,15,2,106,0,94,0,0
52,0,1,1,0,1,0,29819.0,39,9,6,111,0,77,0,0
55,1,0,1,0,1,0,45688.0,306,14,4,108,1,20,0,0
69,1,0,0,0,1,0,62820.0,976,14,1,110,0,51,0,0
52,1,0,1,0,0,1,60491.0,1028,28,5,115,0,81,0,0
37,1,0,1,0,1,0,33235.0,70,7,7,104,0,71,0,0
64,1,0,0,0,1,0,35701.0,46,5,6,118,0,36,0,0
43,1,0,1,0,0,1,31535.0,51,5,7,112,1,95,0,0
63,1,0,0,0,0,1,92556.0,1263,21,0,105,0,32,0,0
53,0,1,1,0,1,0,67384.0,1490,22,5,123,1,32,0,0
52,1,0,0,0,0,1,80573.0,1564,24,2,123,0,85,0,0
56,1,0,1,0,1,0,77870.0,1815,18,8,125,2,93,0,1
60,0,1,1,0,0,1,52278.0,1198,31,8,120,0,24,0,0
55,0,1,1,0,1,0,57107.0,416,23,8,125,2,44,0,1
33,1,0,0,0,1,0,18929.0,85,6,6,119,0,15,0,0
42,0,1,1,0,0,1,36038.0,47,8,6,116,0,82,0,0
47,0,1,0,0,1,0,20180.0,137,8,7,119,0,27,0,0
58,1,0,2,0,0,1,34230.0,21,4,7,121,0,72,0,0
46,0,1,1,0,0,1,31878.0,70,6,3,103,0,7,0,0
51,1,0,1,0,0,1,70932.0,909,22,3,108,0,57,0,0
67,0,1,0,0,1,0,91249.0,1676,22,4,123,4,84,0,1
80,0,1,0,0,0,1,77598.0,1735,26,3,120,1,53,0,0
64,0,1,2,0,1,0,80982.0,1191,30,5,113,0,48,1,0
46,1,0,1,0,0,1,22701.0,24,5,5,116,0,2,0,0
54,1,0,1,0,0,1,55212.0,1182,20,8,122,2,65,0,0
53,1,0,0,0,1,0,70617.0,1280,14,2,115,0,45,0,0
66,0,1,0,0,1,0,64849.0,1336,19,5,122,0,42,0,1
58,1,0,2,0,0,1,62694.0,749,24,7,115,0,29,0,0
49,1,0,2,0,0,1,61917.0,91,7,5,110,0,83,0,0
76,1,0,1,0,0,1,67472.0,414,15,3,112,0,93,0,0
41,1,0,1,0,0,1,21059.0,44,9,6,102,0,40,0,0
55,1,0,2,0,0,1,29543.0,63,8,7,108,0,47,0,0
72,1,0,1,0,1,0,75903.0,901,23,3,113,0,50,0,0
48,1,0,2,0,0,1,34984.0,38,6,7,127,0,40,0,0
67,0,1,1,0,0,1,54998.0,455,20,4,111,0,3,0,1
74,0,1,1,0,0,1,54356.0,775,24,8,122,0,62,0,1
64,1,0,1,0,0,1,34242.0,15,4,5,106,0,25,0,0
50,1,0,1,0,1,0,25410.0,38,6,4,113,0,48,0,0
39,1,0,0,0,0,1,73356.0,1512,22,2,103,3,56,0,1
73,1,0,1,0,1,0,28320.0,43,5,8,120,0,68,0,0
46,0,1,1,0,1,0,23763.0,42,5,7,126,0,64,0,0
39,1,0,0,0,1,0,72570.0,1089,23,1,105,0,67,0,0
47,1,0,1,0,0,1,34529.0,162,9,7,124,0,94,0,0
72,0,1,0,0,1,0,70792.0,1272,19,3,115,0,82,0,0
41,1,0,0,0,1,0,63211.0,1173,20,2,131,0,3,0,1
49,1,0,1,0,0,1,83891.0,816,22,1,103,0,24,0,0
55,0,1,2,0,1,0,36065.0,74,9,8,118,0,54,0,0
69,1,0,1,0,1,0,39898.0,134,9,7,109,0,20,0,0
83,0,1,0,0,0,1,51141.0,157,9,5,113,0,96,0,0
47,1,0,1,0,1,0,56939.0,561,18,3,112,0,19,0,0
72,0,1,0,0,1,0,80872.0,1336,19,1,97,0,60,0,0
47,1,0,0,0,0,1,72335.0,2092,23,8,125,0,2,0,1
59,0,1,0,0,0,1,61798.0,463,16,4,110,0,13,0,0
73,0,1,0,0,0,1,76842.0,1130,17,0,106,0,37,0,0
47,1,0,1,0,1,0,29478.0,20,5,6,108,0,59,0,0
67,0,1,1,0,1,0,46998.0,377,18,7,123,1,55,0,0
33,0,1,0,0,1,0,96843.0,1544,28,2,117,1,60,0,1
73,0,1,2,0,0,1,56551.0,138,10,4,102,0,48,0,0
58,1,0,1,0,0,1,70053.0,1012,26,5,118,0,38,0,0
61,0,1,0,0,0,1,71670.0,1766,15,6,112,3,8,0,1
45,1,0,2,0,1,0,44359.0,45,9,3,103,0,19,0,0
71,0,1,2,0,1,0,40887.0,161,10,9,115,0,32,0,1
57,0,1,1,0,1,0,48877.0,144,8,7,104,0,27,0,0
76,1,0,0,0,1,0,74485.0,1734,26,3,113,0,58,0,0
51,1,0,1,0,1,0,64474.0,823,22,5,111,0,59,0,0
60,1,0,1,0,1,0,77226.0,1138,28,3,107,0,29,0,0
74,0,1,0,0,1,0,72643.0,1429,21,2,119,1,60,0,1
45,1,0,0,0,0,1,85738.0,1371,21,1,108,2,41,0,0
57,0,1,1,0,1,0,55686.0,982,16,4,119,1,27,0,0
40,0,1,1,0,1,0,39062.0,44,5,4,106,1,28,0,0
52,1,0,2,0,1,0,34600.0,318,17,8,120,0,8,0,1
48,1,0,1,0,1,0,40794.0,434,16,7,114,0,18,0,0
52,1,0,2,0,0,1,54690.0,198,12,3,114,0,76,0,0
54,1,0,1,0,1,0,4428.0,359,25,1,116,0,0,0,0
60,1,0,0,0,0,1,32632.0,576,18,5,131,0,32,0,0
55,0,1,2,0,0,1,38236.0,88,11,7,112,0,2,0,0
44,1,0,1,0,1,0,36781.0,63,6,8,99,0,16,0,1
39,0,1,1,0,0,1,31385.0,27,4,8,128,1,56,0,1
39,1,0,1,0,1,0,24570.0,193,11,9,119,0,97,0,0
49,0,1,1,0,0,1,25509.0,101,9,9,124,0,15,0,1
72,1,0,0,0,1,0,94642.0,2211,21,1,97,2,35,0,0
61,1,0,1,0,0,1,58646.0,140,8,4,111,0,3,0,0
48,0,1,2,0,1,0,53201.0,415,22,7,109,0,49,0,0
66,1,0,1,0,1,0,21994.0,22,4,5,121,0,4,0,0
45,1,0,2,0,1,0,57113.0,263,16,7,115,0,45,0,0
32,1,0,0,0,1,0,51373.0,393,12,4,115,0,37,0,0
37,1,0,1,0,1,0,23477.0,147,10,8,111,0,39,0,0
67,1,0,1,0,1,0,58116.0,443,16,2,105,0,38,0,0
60,0,1,0,0,0,1,72968.0,1958,19,3,109,1,8,0,1
52,1,0,1,0,0,1,39791.0,174,10,7,118,0,89,0,0
76,0,1,0,0,0,1,91712.0,2217,27,3,111,1,47,0,1
65,0,1,1,0,1,0,94472.0,1691,16,5,106,2,75,0,0
63,1,0,2,0,1,0,13672.0,25,6,8,117,0,86,0,0
